2.470594
4.476945
4.862381
3.522319
2.541387
1.466872
0.994757
0.851541
0.717617
0.627615
0.563135
0.537436
0.535324
0.566555
0.510578
0.459326
0.591229
0.477050
0.448401
0.508701
0.456307
0.474772
0.428867
0.468189
0.438319
0.413662
0.454569
0.404708
0.422488
0.424915
0.390850
0.404118
0.424570
0.433176
0.409115
0.457967
0.475669
0.454738
0.474275
0.483600
0.408703
0.426466
0.462945
0.432094
0.510052
0.427879
0.440777
0.465340
0.414525
0.363103
0.463636
