11.200000
24.400000
28.000000
27.200000
24.800000
26.000000
25.200000
23.600000
25.600000
29.600000
36.400000
23.200000
20.400000
27.600000
27.600000
31.600000
28.400000
29.200000
23.200000
23.600000
21.200000
25.600000
28.000000
26.000000
30.400000
28.400000
24.800000
26.400000
24.000000
21.200000
23.600000
20.800000
27.200000
26.000000
26.800000
30.400000
24.000000
25.600000
25.200000
22.800000
22.400000
26.800000
26.000000
26.400000
24.800000
29.600000
23.200000
23.600000
24.800000
21.200000
26.000000
